wdid,facility_name,place_county,facility_region,month,enforcement_count,total_assessment_sum,liability_sum,project_sum
5A327002N01,Toms Sierra Bulk Fuel Storage,Plumas,5R,2012-05-01,1,0.0,0.0,0.0
8 365831001,John Dominguez Calves,San Bernardino,8,2007-11-01,1,0.0,0.0,0.0
5A320104003,Beckwourth WW Ponds,Plumas,5R,2007-10-01,1,0.0,0.0,0.0
6B368040004,Phelan Shopping Center,San Bernardino,6B,2001-11-01,1,0.0,0.0,0.0
1B1HU605NSL,Kadle Construction,Humboldt,1,2000-01-01,2,0.0,0.0,0.0
3 440505308,272A Mount Hermon Rd (Scotts Valley Dry Cleaners Cleanup Site),Santa Cruz,3,2017-02-01,1,0.0,0.0,0.0
5A170104001,NW Regional Waste Disp Fac,Lake,5S,2002-04-01,1,75000.0,75000.0,0.0
2 482004001,Valero Benicia Refinery,Solano,2,1999-12-01,1,0.0,0.0,0.0
5C550801001,Sierra Conservation CTR-WWTP-1 (NON15),Tuolumne,5F,2010-03-01,1,0.0,0.0,0.0
7A366666032,Lucerne Vly Buswash,San Bernardino,7,2001-03-01,1,0.0,0.0,0.0
5B24NC00214,Blue Sky Dairy,Merced,5S,2014-03-01,1,0.0,0.0,0.0
2 482004001,Valero Benicia Refinery,Solano,2,2006-10-01,1,0.0,0.0,0.0
5A060304001,Eddy Rd Rice Hull Ash Monofill,Colusa,5S,2014-03-01,1,0.0,0.0,0.0
5D165046N01,Poplar Lane Dairy,Kings,5F,2001-07-01,1,0.0,0.0,0.0
5A310104018,Placer Cnty SMD No 3,Placer,5S,2009-10-01,1,0.0,0.0,0.0
9 000000012,San Onofre Sanitary Landfill,San Diego,9,2003-04-01,1,0.0,0.0,0.0
5C550801001,Sierra Conservation CTR-WWTP-1 (NON15),Tuolumne,5F,2018-07-01,1,0.0,0.0,0.0
6A180013000,Bass Hill Sanitary Landfill (Lassen County Class III Landfill),Lassen,6A,2002-04-01,1,0.0,0.0,0.0
6A189010N30,"Roberts, Fay L. & Geraldine A.",Lassen,6A,1991-05-01,1,0.0,0.0,0.0
5C202010001,Madera Park Process and Remote Ponds,Madera,5F,2002-03-01,1,0.0,0.0,0.0
5B030802002,CDCR - Mule Creek State Prison WWTP,Amador,5S,2006-10-01,1,0.0,0.0,0.0
3 439902001,Global Mushrooms,Santa Clara,3,2004-04-01,2,0.0,0.0,0.0
5A452030002,Burney Cogeneration/Sawmill,Shasta,5R,2007-03-01,1,0.0,0.0,0.0
5B050302002,Rock Creek Solid Waste Facility,Calaveras,5S,2017-05-01,2,0.0,0.0,0.0
5A452030002,Burney Cogeneration/Sawmill,Shasta,5R,2012-05-01,1,0.0,0.0,0.0
5A310104018,Placer Cnty SMD No 3,Placer,5S,2015-01-01,1,0.0,0.0,0.0
1B171563CHUM,Melvia Pearlston,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
4B190329001,Sunshine Canyon Landfill City/County Landfill,Los Angeles,4,2005-10-01,1,0.0,0.0,0.0
5B39SC00005,Forward Landfill,San Joaquin,5S,2008-12-01,1,0.0,0.0,0.0
3 420102001,Goleta SD WWTP,Santa Barbara,3,1994-07-01,1,0.0,0.0,0.0
5D152012N07,Carrec Fee,Kern,5F,2000-04-01,1,0.0,0.0,0.0
1B16112CHUM,Humboldt Oaks,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
5C15NC00142,"Midway Sunset Oil Field, Cunningham Lease",Kern,5F,2015-04-01,1,0.0,0.0,0.0
4B191431001,Catalina Station at Hen Rock,Los Angeles,4,2003-06-01,1,0.0,0.0,0.0
5D100307003,Mendota SWDS,Fresno,5F,2001-09-01,1,0.0,0.0,0.0
4A197500007,Bouquet Canyon Bridge Widening,Los Angeles,4,2004-05-01,1,0.0,0.0,0.0
4B197000212,St. Mary's Orthodox Christian Corporation,Los Angeles,4,2018-11-01,1,0.0,0.0,0.0
4B191067001,Westfield Building (former Gateway West Building),Los Angeles,4,2009-10-01,1,36000.0,36000.0,0.0
4A191030001,Paradise Ranch WWTP,Los Angeles,4,2001-07-01,1,0.0,0.0,0.0
3 270207007,Collection WDR - Marina,Monterey,3,2002-12-01,1,0.0,0.0,0.0
3 40MS04033,Pismo Beach Municipal SW,San Luis Obispo,3,2013-05-01,1,0.0,0.0,0.0
7A130103011,El Centro City WWTP,Imperial,7,1997-01-01,1,0.0,0.0,0.0
8 330304003,Panorama Landfill,Riverside,8,1977-04-01,1,0.0,0.0,0.0
4B191431001,Catalina Station at Hen Rock,Los Angeles,4,2002-07-01,1,0.0,0.0,0.0
6B360111002,Meadowbrook Dairy,San Bernardino,6B,2002-09-01,1,0.0,0.0,0.0
5A450801003,Harrison Gulch Ranger Station,Shasta,5R,2006-08-01,1,0.0,0.0,0.0
5D100307003,Mendota SWDS,Fresno,5F,2002-05-01,1,0.0,0.0,0.0
3 401033001,Rancho Paso MHP,San Luis Obispo,3,1986-02-01,1,0.0,0.0,0.0
5D542110001,"Deer Creek North Oil Field, Bastian Lease",Tulare,5F,2004-06-01,1,0.0,0.0,0.0
7B130128001,Imperial Dam Housing,Imperial,7,2018-08-01,1,0.0,0.0,0.0
9 000000803,Elsinore Valley (Southern) Sewage Collection System,Riverside,9,2004-08-01,1,0.0,0.0,0.0
6A090002001,Park Ave ECP,El Dorado,6A,2000-11-01,1,0.0,0.0,0.0
5C205011001,Triangle M Dairy,Madera,5F,2017-04-01,1,0.0,0.0,0.0
4A191030001,Paradise Ranch WWTP,Los Angeles,4,2003-10-01,1,0.0,0.0,0.0
5C54NC00132,"Rancho Terisita Dairy #3",Tulare,5F,2018-10-01,1,0.0,0.0,0.0
5C20NC00012,Banos Dairy,Madera,5F,2016-07-01,1,0.0,0.0,0.0
3 270113001,Soledad Water Reclamation Facility,Monterey,3,2002-05-01,1,0.0,0.0,0.0
5C205028N01,"Philip Verwey Dairy, Inc.",Madera,5F,2017-09-01,1,0.0,0.0,0.0
5A291011001,Grass Valley Mobile Home Village,Nevada,5S,2007-10-01,1,0.0,0.0,0.0
5C54NC00030,Galhano Dairy - CLOSED,Tulare,5F,2003-09-01,1,0.0,0.0,0.0
7A366666001,29 Palms Bus Yard 93-60001,San Bernardino,7,2002-12-01,1,0.0,0.0,0.0
9 000000863,US Navy SEWAGE COLLECTION SYSTEM (Duplicates Place ID 645086),San Diego,9,2000-08-01,2,0.0,0.0,0.0
5D542110001,"Deer Creek North Oil Field, Bastian Lease",Tulare,5F,2013-06-01,1,0.0,0.0,0.0
5A310103001,Newcastle STP,Placer,5S,2009-02-01,1,0.0,0.0,0.0
5C100103001,Firebaugh WWTF,Fresno,5F,1998-12-01,1,0.0,0.0,0.0
5D542007001,Nagra Farms (Former Monson Facility),Tulare,5F,2009-03-01,1,0.0,0.0,0.0
4A191030001,Paradise Ranch WWTP,Los Angeles,4,2007-03-01,1,0.0,0.0,0.0
5A310103001,Newcastle STP,Placer,5S,2012-02-01,2,0.0,0.0,0.0
4A191030001,Paradise Ranch WWTP,Los Angeles,4,2010-02-01,1,0.0,0.0,0.0
5A29NP00006,Empire Mine State Historic Park,Nevada,5S,2011-05-01,1,120000.0,120000.0,0.0
5A29NP00006,Empire Mine State Historic Park,Nevada,5S,2012-03-01,1,423000.0,423000.0,0.0
9 000000863,US Navy SEWAGE COLLECTION SYSTEM (Duplicates Place ID 645086),San Diego,9,2006-11-01,1,0.0,0.0,0.0
7A130101011,Calexico City WWTP,Imperial,7,2008-12-01,1,0.0,0.0,0.0
7A130103011,El Centro City WWTP,Imperial,7,2001-11-01,1,0.0,0.0,0.0
7A130103011,El Centro City WWTP,Imperial,7,2002-01-01,1,0.0,0.0,0.0
5A29NP00006,Empire Mine State Historic Park,Nevada,5S,2013-09-01,1,45000.0,45000.0,0.0
7A130103011,El Centro City WWTP,Imperial,7,2009-04-01,1,0.0,0.0,0.0
4A567000109,"Ventura Steel, Inc.",Ventura,4,2012-08-01,1,0.0,0.0,0.0
5A57CR00147,2016 Sacramento DWSC Maintenance Dredging Project,Solano,5S,2017-03-01,1,0.0,0.0,0.0
1B161774CHUM,Spuck Addition,Humboldt,1,2018-05-01,1,0.0,0.0,0.0
1A171015CTRI,Petain,Trinity,1,2018-05-01,1,0.0,0.0,0.0
1A170828CTRI,Hue Vang - 350-27,Trinity,1,2018-05-01,1,0.0,0.0,0.0
1A84005ODN,CC Harbor Seafood WW System,Del Norte,1,2007-03-01,1,48000.0,10000.0,38000.0
5B395278001,Long Ranch Swine Facility,San Joaquin,5S,2000-06-01,1,0.0,0.0,0.0
5D541003001,Buckeye WWTF,Tulare,5F,1999-10-01,1,0.0,0.0,0.0
5C54NC00096,T-Bar Dairy,Tulare,5F,2013-02-01,1,0.0,0.0,0.0
4B196300134,Hathaway Tank Farm,Los Angeles,4,2004-05-01,1,9000.0,0.0,0.0
5A11NC00040,Silveira Jerstein Dairy,Glenn,5S,2012-04-01,1,0.0,0.0,0.0
5B05MJ00321,Elvis Ky Property,Calaveras,5S,2018-02-01,1,0.0,0.0,0.0
32716WQ13,MMI Royal Oaks Culvert Repair,Monterey,3,2018-08-01,1,0.0,0.0,0.0
7A332010011,Ventura Coastal Corp 01-193,Riverside,7,2003-07-01,1,0.0,0.0,0.0
5D540132001,Cutler-Orosi WWTF,Tulare,5F,1997-06-01,1,0.0,0.0,0.0
5A522003001,Corning Plant,Tehama,5R,2007-01-01,1,0.0,0.0,0.0
9 000000671,"Plant #12",San Diego,9,2000-06-01,1,0.0,0.0,0.0
8 330305020,Badlands Landfill,Riverside,8,1991-06-01,1,0.0,0.0,0.0
5B392105001,Truck Wash Waste to Land,San Joaquin,5S,2012-07-01,1,0.0,0.0,0.0
5C551018001,Yosemite Lakes Campground,Tuolumne,5F,2003-06-01,1,0.0,0.0,0.0
5D161005001,El Dorado MHP WWTF,Kings,5F,2002-04-01,1,0.0,0.0,0.0
5B07NP00008,Brentwood Water System Flushing Program,Contra Costa,5S,2004-02-01,1,0.0,0.0,0.0
5A11NC00011,Simson Dairy,Glenn,5S,2014-08-01,1,0.0,0.0,0.0
4B196800038,Former Vopak USA Inc.,Los Angeles,4,2008-12-01,1,6000.0,6000.0,0.0
2 438668001,Lehigh Southwest and Hanson Limestone Quarry Cement Plant (Permanente),Santa Clara,2,2016-08-01,1,0.0,0.0,0.0
7A330109021,Desert Crest WWTP,Riverside,7,2011-03-01,1,0.0,0.0,0.0
5C240110001,Planada WWTF,Merced,5F,2009-05-01,1,0.0,0.0,0.0
5D101063001,Ito Packing Reedley Facility,Fresno,5F,2006-08-01,1,0.0,0.0,0.0
3 430100001,SCRWA WWTP,Santa Clara,3,1985-04-01,1,0.0,0.0,0.0
5A110301001,Glenn County Class III Sanitary Landfill,Glenn,5R,1999-12-01,1,0.0,0.0,0.0
5C200102006,"Madera Cnty #22A-Oakhurst WWTF",Madera,5F,2000-10-01,1,0.0,0.0,0.0
5D152033001,Frito-Lay Chips & Pretzels Mfg Plant,Kern,5F,2008-09-01,1,0.0,0.0,0.0
9 000000671,"Plant #12",San Diego,9,2000-05-01,1,0.0,0.0,0.0
4WIP1040674,Lockheed Plant B6,Los Angeles,4,1987-12-01,1,0.0,0.0,0.0
2 071037001,Richmond WPCP,Contra Costa,2,2008-03-01,1,0.0,0.0,0.0
5D100315001,Chateau Fresno Municipal Solid Waste Landfill,Fresno,5F,2002-08-01,1,0.0,0.0,0.0
5A455001001,Shasta Livestock Auction Yard,Shasta,5S,1987-06-01,1,0.0,0.0,0.0
5C551018001,Yosemite Lakes Campground,Tuolumne,5F,2002-07-01,1,0.0,0.0,0.0
7A331179011,Wagner MHP,Riverside,7,2000-03-01,1,0.0,0.0,0.0
5C245019001,Tierra Buena Ranch,Merced,5S,2010-01-01,1,0.0,0.0,0.0
5A110301001,Glenn County Class III Sanitary Landfill,Glenn,5R,2001-09-01,1,0.0,0.0,0.0
9 000001359,HARRF Brine Discharge to San Elijo Ocean Outfall,San Diego,9,2010-11-01,1,6000.0,6000.0,0.0
2 417033001,SF Arprt Mel Leong TP-Industrl,San Mateo,2,1966-06-01,1,0.0,0.0,0.0
5B390107001,Wastewater Recovery Center,San Joaquin,5S,2003-07-01,1,0.0,0.0,0.0
5C16NC00048,DJ Dairy,Kings,5F,2006-01-01,1,0.0,0.0,0.0
5C200102006,"Madera Cnty #22A-Oakhurst WWTF",Madera,5F,2003-03-01,1,0.0,0.0,0.0
5B390103002,White Slough Water Pollution Control Facility,San Joaquin,5S,2000-11-01,1,0.0,0.0,0.0
6A097001800,Lake Tahoe Airport,El Dorado,6A,2000-05-01,2,0.0,0.0,0.0
7A330109021,Desert Crest WWTP,Riverside,7,2017-06-01,1,0.0,0.0,0.0
9 000000671,"Plant #12",San Diego,9,2009-11-01,1,0.0,0.0,0.0
6B158020015,Yellow Aster Zone II,Kern,6B,2000-11-01,1,0.0,0.0,0.0
5A570100001,City of Davis WWTP,Yolo,5S,2010-09-01,1,0.0,0.0,0.0
5D540132001,Cutler-Orosi WWTF,Tulare,5F,2000-05-01,1,0.0,0.0,0.0
5B390107001,Wastewater Recovery Center,San Joaquin,5S,2004-02-01,1,0.0,0.0,0.0
9 000000938,Glorietta Bay Pump Station DW,San Diego,9,2002-09-01,1,0.0,0.0,0.0
5A520303002,Bell Carter Industrial WWTP,Tehama,5R,2011-11-01,1,18000.0,18000.0,0.0
9 000000671,"Plant #12",San Diego,9,2013-02-01,1,0.0,0.0,0.0
6A097001800,Lake Tahoe Airport,El Dorado,6A,2004-06-01,1,0.0,0.0,0.0
6A189401001,Allied Petro Bulk Fuel Plant,Lassen,6A,2002-08-01,1,0.0,0.0,0.0
5A520303002,Bell Carter Industrial WWTP,Tehama,5R,2013-05-01,1,0.0,0.0,0.0
5A290104001,Lake Wildwood WWTP,Nevada,5S,2010-12-01,1,0.0,0.0,0.0
8 330305020,Badlands Landfill,Riverside,8,2002-10-01,1,0.0,0.0,0.0
5D102022001,E & J Gallo Winery Fresno Winery,Fresno,5F,2012-02-01,1,0.0,0.0,0.0
5A290101001,Nevada City WWTP,Nevada,5S,2012-02-01,1,0.0,0.0,0.0
3 270118002,Monterey One Water Regional WWTP,Monterey,3,2000-08-01,2,0.0,0.0,0.0
5B390107001,Wastewater Recovery Center,San Joaquin,5S,2010-04-01,1,0.0,0.0,0.0
3 441006001,Casa De Montgomery,Santa Cruz,3,2005-08-01,1,0.0,0.0,0.0
5B390103002,White Slough Water Pollution Control Facility,San Joaquin,5S,2010-03-01,1,0.0,0.0,0.0
3 441006001,Casa De Montgomery,Santa Cruz,3,2007-08-01,1,0.0,0.0,0.0
5B390103002,White Slough Water Pollution Control Facility,San Joaquin,5S,2010-07-01,1,0.0,0.0,0.0
5B390103002,White Slough Water Pollution Control Facility,San Joaquin,5S,2011-06-01,1,0.0,0.0,0.0
3 270118002,Monterey One Water Regional WWTP,Monterey,3,2001-11-01,1,0.0,0.0,0.0
5A290101001,Nevada City WWTP,Nevada,5S,2018-09-01,1,0.0,0.0,0.0
5B390103002,White Slough Water Pollution Control Facility,San Joaquin,5S,2012-09-01,1,0.0,0.0,0.0
3 270118002,Monterey One Water Regional WWTP,Monterey,3,2002-01-01,3,0.0,0.0,0.0
5A570100001,City of Davis WWTP,Yolo,5S,2014-10-01,1,18000.0,18000.0,0.0
5A570100001,City of Davis WWTP,Yolo,5S,2015-02-01,1,0.0,0.0,0.0
5A570100001,City of Davis WWTP,Yolo,5S,2015-03-01,1,6000.0,6000.0,0.0
5A570100001,City of Davis WWTP,Yolo,5S,2017-03-01,1,0.0,0.0,0.0
7A130112012,Westmorland City WWTP,Imperial,7,2010-08-01,1,0.0,0.0,0.0
7A130112012,Westmorland City WWTP,Imperial,7,2016-10-01,1,0.0,0.0,0.0
8 302592N01,"Restaurant, Ruben E. Lee",Orange,8,1988-10-01,1,0.0,0.0,0.0
4B196100020,The Renaissance Apartments,Los Angeles,4,2000-08-01,1,0.0,0.0,0.0
1B1MC561NSL,Redwood Empire Cleaners,Mendocino,1,2009-05-01,1,0.0,0.0,0.0
1A16974CTRI,Eric Hauser,Trinity,1,2018-05-01,1,0.0,0.0,0.0
4B191432001,T. Pennington IV Marine Science Center,Los Angeles,4,2008-07-01,1,0.0,0.0,0.0
5C54NC00195,Machado Bros. Dairy,Tulare,5F,2011-08-01,1,0.0,0.0,0.0
3 271041001,Trails End Mobile Manor,Monterey,3,1999-12-01,2,0.0,0.0,0.0
4A561000001,Thomas Aquinas College,Ventura,4,2006-09-01,1,0.0,0.0,0.0
5D542006001,GSV Cutler Winery,Tulare,5F,1978-05-01,1,0.0,0.0,0.0
5C240104002,Hilmar CWD WWTF,Merced,5F,2008-03-01,1,0.0,0.0,0.0
5C16NC00046,Alvaro Machado Dairy,Kings,5F,2003-04-01,1,0.0,0.0,0.0
7A331006012,St Anthony Trailer Pk,Riverside,7,1987-12-01,1,0.0,0.0,0.0
5B050103001,San Andreas SD WWTP,Calaveras,5S,2009-04-01,3,48000.0,0.0,48000.0
5B50NC00268,D&A Brasil Facility,Stanislaus,5S,2012-08-01,1,0.0,0.0,0.0
6B360331002,Fort Irwin Rd Land Treatment Unit,San Bernardino,6B,2011-06-01,1,0.0,0.0,0.0
7A132050000,Unocal-Residue Proc 89-005,Imperial,7,2009-08-01,1,0.0,0.0,0.0
7A331035011,Corkill Park 97-50050,Riverside,7,2003-01-01,1,0.0,0.0,0.0
5D100113001,Reedley WWTF,Fresno,5F,2002-05-01,1,0.0,0.0,0.0
6A290009500,Tahoe Donner Ski Area,Nevada,6A,2004-10-01,1,0.0,0.0,0.0
5B050302001,Red Hill Class III Landfill & Class II Surface Impoundments,Calaveras,5S,1999-10-01,1,0.0,0.0,0.0
6A188410000,Amedee Geothermal Power Plant,Lassen,6A,2004-03-01,1,0.0,0.0,0.0
9 000000400,Continental Maritime Shipyard,San Diego,9,2001-07-01,1,41120.0,41120.0,0.0
9 000000564,Santa Rosa WRF-Recycled WTR,Riverside,9,2009-10-01,1,0.0,0.0,0.0
5C245024002,Correia Family Dairy,Merced,5S,2013-04-01,1,0.0,0.0,0.0
8 335470001,Hettinga Dairy - San Jacinto,Riverside,8,2002-01-01,1,0.0,0.0,0.0
9SSO10667,Fallbrook PUD CS,San Diego,9,2011-06-01,1,0.0,0.0,0.0
9 000000275,Point Loma WWTP & Ocean Outfall,San Diego,9,1996-02-01,1,1100000.0,350000.0,0.0
2 417075001,Hillside Lndfl Colma Dump,San Mateo,2,2002-01-01,1,0.0,0.0,0.0
4B196100020,The Renaissance Apartments,Los Angeles,4,1999-10-01,1,0.0,0.0,0.0
4B190107013,A.K. Warren Water Resource Facility,Los Angeles,4,2001-05-01,2,124431.0,5000.0,0.0
7A132021011,US Gypsum Plant 9710DWQ01,Imperial,7,2004-11-01,1,0.0,0.0,0.0
9 000000400,Continental Maritime Shipyard,San Diego,9,2003-10-01,2,0.0,0.0,0.0
9 000000204,Anza Sanitary Landfill,Riverside,9,2002-10-01,1,0.0,0.0,0.0
7A131055011,Bashford's Hot Mineral Spa,Imperial,7,2009-03-01,1,0.0,0.0,0.0
3 420101001,Carpinteria SD WWTP,Santa Barbara,3,2001-11-01,1,0.0,0.0,0.0
3 420101001,Carpinteria SD WWTP,Santa Barbara,3,2002-01-01,1,0.0,0.0,0.0
5D150101001,Buttonwillow WWTF,Kern,5F,2005-04-01,1,0.0,0.0,0.0
7A331035011,Corkill Park 97-50050,Riverside,7,2005-02-01,2,0.0,0.0,0.0
7A132160001,Heber Geothermal Facility,Imperial,7,2004-02-01,1,0.0,0.0,0.0
7A331006012,St Anthony Trailer Pk,Riverside,7,2001-01-01,2,0.0,0.0,0.0
9 000000275,Point Loma WWTP & Ocean Outfall,San Diego,9,1991-05-01,1,0.0,0.0,0.0
7A132160001,Heber Geothermal Facility,Imperial,7,2004-04-01,1,0.0,0.0,0.0
3 440301001,City of Santa Cruz Resource Recovery Facility - Class III LF,Santa Cruz,3,2014-04-01,1,0.0,0.0,0.0
3 420101001,Carpinteria SD WWTP,Santa Barbara,3,2015-07-01,1,64812.84,64812.84,0.0
9 000000275,Point Loma WWTP & Ocean Outfall,San Diego,9,1986-02-01,2,0.0,0.0,0.0
9 000000275,Point Loma WWTP & Ocean Outfall,San Diego,9,2002-03-01,1,0.0,0.0,0.0
5A457229N01,The Golf Club Tierra Oaks,Shasta,5R,2012-06-01,1,0.0,0.0,0.0
6A090210002,Tahoe Keys Marina Dewatering,El Dorado,6A,2002-11-01,2,0.0,0.0,0.0
4B197500075,Blossom Plaza Mixed Use Community,Los Angeles,4,2008-01-01,1,0.0,0.0,0.0
32715WQ14,Bay Farms Road Restoration,Monterey,3,2017-08-01,1,0.0,0.0,0.0
1A170937CTRI,A Garden,Trinity,1,2018-05-01,1,0.0,0.0,0.0
1A170821CTRI,Chee,Trinity,1,2018-05-01,1,0.0,0.0,0.0
4B190305001,Azusa Land Reclamation Landfill,Los Angeles,4,1995-02-01,1,0.0,0.0,0.0
3 401035001,Lost Oak Village Condominiums,San Luis Obispo,3,1986-03-01,1,0.0,0.0,0.0
9SSO10652,City of La Mesa CS,San Diego,9,2011-02-01,1,0.0,0.0,0.0
5B24NC00099,"Rego Dairy #1",Merced,5S,2011-08-01,1,0.0,0.0,0.0
1B11052CNSO,Sebastopol City Laguna Force Main Replacement Project,Sonoma,1,2013-12-01,1,85725.0,85725.0,0.0
7A366666006,Yucca Val. Auto Spa 2 93-60006,San Bernardino,7,2001-01-01,1,0.0,0.0,0.0
9 000002343,"GW Extraction, Las Posas Reach Flood Protection Const Dewat, City of San Marcos",San Diego,9,2018-04-01,1,0.0,0.0,0.0
4A560112001,Hill Canyon WWTP,Ventura,4,2003-11-01,1,0.0,0.0,0.0
5B390300001,Foothill Sanitary LF,San Joaquin,5S,2004-05-01,2,10000.0,10000.0,0.0
4WIP1040640,L & M Black Oxide Co. Inc.,Los Angeles,4,2005-05-01,1,0.0,0.0,0.0
5C15NC00038,Faial Farms Dairy,Kern,5F,2012-05-01,1,7650.0,7650.0,0.0
6A189010N55,"Sorenson, James & Patricia M.",Lassen,6A,1996-11-01,1,0.0,0.0,0.0
4B191408001,Paradise Cove Mobile Home Park,Los Angeles,4,2006-09-01,1,0.0,0.0,0.0
5A040804001,Feather River Hatchery,Butte,5R,2011-02-01,1,0.0,0.0,0.0
9 000000344,Shelter Island Boatyard,San Diego,9,2000-03-01,1,0.0,0.0,0.0
5B390300001,Foothill Sanitary LF,San Joaquin,5S,2014-08-01,1,0.0,0.0,0.0
6A020013000,Woodfords Indian Colony WTDF,Alpine,6A,2000-10-01,1,0.0,0.0,0.0
9SSO10652,City of La Mesa CS,San Diego,9,2012-08-01,1,0.0,0.0,0.0
5C500104001,Oakdale WWTF,Stanislaus,5S,2008-03-01,1,0.0,0.0,0.0
7A361042011,Twentynine Palms Jr.,San Bernardino,7,2004-12-01,1,0.0,0.0,0.0
9SSO10674,"City of Oceanside Collection System, La Salina WWTP",San Diego,9,2012-05-01,1,0.0,0.0,0.0
5A480108001,Northwest WWTF,Solano,5S,2002-09-01,1,0.0,0.0,0.0
1B83135OHUM,Fortuna City WWTP,Humboldt,1,2012-08-01,1,9000.0,9000.0,0.0
7A135003001,Bull Holdings Corp 97-108,Imperial,7,2002-09-01,1,0.0,0.0,0.0
1B83135OHUM,Fortuna City WWTP,Humboldt,1,2011-02-01,1,0.0,0.0,0.0
5A452015002,Sierra Pacific Industries Shasta Lake Division,Shasta,5R,2003-03-01,1,0.0,0.0,0.0
7A135003001,Bull Holdings Corp 97-108,Imperial,7,2003-09-01,1,0.0,0.0,0.0
5A060101001,City of Colusa WWTP,Colusa,5S,2012-05-01,1,0.0,0.0,0.0
5A480108001,Northwest WWTF,Solano,5S,2018-10-01,1,0.0,0.0,0.0
5A580100002,Linda Cnty Water District WWTP,Yuba,5S,2000-06-01,1,0.0,0.0,0.0
6B362173001,Newberry Springs Plant,San Bernardino,6B,2004-01-01,1,0.0,0.0,0.0
3 409908002,Woodlands Mutual Water Company,San Luis Obispo,3,2005-03-01,1,0.0,0.0,0.0
2 438480N01,"Stewart Drive Ou, Subunit3",Santa Clara,2,1996-09-01,1,0.0,0.0,0.0
9 000001192,Civic Center Plaza,San Diego,9,2008-10-01,1,0.0,0.0,0.0
4B196000414,6500 Wilshire,Los Angeles,4,2018-12-01,1,3000.0,3000.0,0.0
1B108181MEN,THP 1-08-181 MEN  Soda Sulphur 08,Mendocino,1,2014-12-01,1,0.0,0.0,0.0
5B24NC00116,Valentine Dairy,Merced,5S,2010-02-01,1,0.0,0.0,0.0
1B16195CHUM,"Michael Kapala (Site #4)",Humboldt,1,2018-05-01,1,0.0,0.0,0.0
1B82045OSON,SCWA Russian River CSD,Sonoma,1,1997-08-01,1,0.0,0.0,0.0
4A562003001,Saticoy Facility,Ventura,4,2000-08-01,1,0.0,0.0,0.0
7B331015001,Hidden Beaches,Riverside,7,2000-01-01,1,0.0,0.0,0.0
4B191002002,USC Marine Science Center,Los Angeles,4,2010-03-01,1,0.0,0.0,0.0
3 272100001,King City Industrial WWTF,Monterey,3,1991-09-01,1,0.0,0.0,0.0
3 420300005,Casmalia Closre Surfce Impound,Santa Barbara,3,1992-11-01,1,10575.0,10575.0,0.0
5A327123N01,THP 2-94-EX2063 Plumas,Plumas,5R,1994-10-01,1,0.0,0.0,0.0
8 302624N01,Restaurant,Orange,8,1989-08-01,1,5000.0,5000.0,0.0
9SSO10644,4-S Ranch CS,San Diego,9,2010-02-01,1,0.0,0.0,0.0
2 438660001,SCVWD Santa Teresa Water Treatment Plant,Santa Clara,2,2012-12-01,1,12000.0,12000.0,0.0
1A170306CTRI,Bingo Farms,Trinity,1,2018-05-01,1,0.0,0.0,0.0
5B031025001,Gayla Manor WWTP,Amador,5S,2015-06-01,1,0.0,0.0,0.0
5D540800001,Mountain Home Conservation Camp,Tulare,5F,2002-06-01,1,0.0,0.0,0.0
5B072039001,Antioch Pulp & Paper Mill,Contra Costa,5S,2004-08-01,1,0.0,0.0,0.0
5D540102001,Earlimart WWTF,Tulare,5F,2003-07-01,1,0.0,0.0,0.0
5D152003012,"Lost Hills Oil Field, Section 29 Lease",Kern,5F,2009-11-01,1,0.0,0.0,0.0
3 400113004,Baywood Elementary School,San Luis Obispo,3,2005-02-01,1,0.0,0.0,0.0
2 438480N01,"Stewart Drive Ou, Subunit3",Santa Clara,2,1993-10-01,1,0.0,0.0,0.0
1SSO10079,Weed Shastina CS,Siskiyou,1,2013-03-01,1,0.0,0.0,0.0
5C16NC00118,ED Paulo & Sons Dairy,Kings,5F,2011-08-01,1,0.0,0.0,0.0
5B24NC00080,Lima Dairy / A & L Dairy,Merced,5S,2010-09-01,1,0.0,0.0,0.0
5A470302001,McCloud Class III Landfill,Siskiyou,5R,2017-08-01,1,0.0,0.0,0.0
6B149107005,Big Pine Indian RES WTF,Inyo,6B,2016-08-01,1,0.0,0.0,0.0
4B192010008,Tesoro Los Angeles Refinery - Carson Operations,Los Angeles,4,2010-08-01,1,51000.0,51000.0,0.0
5D16509002,Parreira Dairy,Kings,5F,2018-04-01,1,0.0,0.0,0.0
4B197500138,Villa Hamilton Park HOA,Los Angeles,4,2010-01-01,1,0.0,0.0,0.0
7B331030011,Mesa Bluff Village,Riverside,7,2000-06-01,1,0.0,0.0,0.0
6A180018000,Ravendale SWDS,Lassen,6A,2004-07-01,1,0.0,0.0,0.0
7A336666020,National Rental (US),Riverside,7,2005-02-01,1,0.0,0.0,0.0
4SSO10373,"Burbank City, Public Works CS",Los Angeles,4,2016-11-01,1,0.0,0.0,0.0
5A570105001,Woodland Water Pollution Control Facility,Yolo,5S,2005-09-01,1,0.0,0.0,0.0
9 000000371,4-S Ranch Water Reclamation Facility,San Diego,9,2000-08-01,1,0.0,0.0,0.0
