wdid,facility_name,region,county,theme,theme_count,avg_severity_rank,total_assessment,theme_rank_within_facility
4A567000089,Churchill Orchard,4,Ventura,Monitoring deficiency,1,3.0,0.0,2
4A567000152,Boething Treeland Farms,4,Ventura,Monitoring deficiency,1,3.0,0.0,1
4A567000152,Boething Treeland Farms,4,Ventura,Reporting / SMR failure,1,3.0,0.0,2
4A567000176,Stryker Paintball and Airsoft Park,4,Ventura,Monitoring deficiency,2,3.0,0.0,1
4A567000176,Stryker Paintball and Airsoft Park,4,Ventura,Reporting / SMR failure,2,3.0,0.0,2
4A567000176,Stryker Paintball and Airsoft Park,4,Ventura,Effluent exceedance,1,3.0,0.0,3
4A567500270,Paseo Camarillo Shopping Center,4,Ventura,Permit conditions,1,3.0,0.0,1
4A569005001,Canyon Country Mobile Home (Septic system),4,Los Angeles,Reporting / SMR failure,3,3.0,0.0,1
4A569005001,Canyon Country Mobile Home (Septic system),4,Los Angeles,Monitoring deficiency,3,3.0,0.0,2
4A569005001,Canyon Country Mobile Home (Septic system),4,Los Angeles,Groundwater / soil contamination,1,3.0,0.0,3
4B190104001,Tapia WRF,4,Los Angeles,Effluent exceedance,16,5.25,231000.0,1
4B190104001,Tapia WRF,4,Los Angeles,Reporting / SMR failure,11,3.36,38000.0,2
4B190104001,Tapia WRF,4,Los Angeles,Spill / overflow,11,4.09,142451.0,3
4B190104001,Tapia WRF,4,Los Angeles,Financial / ACL,11,7.0,315451.0,4
4B190104001,Tapia WRF,4,Los Angeles,Permit conditions,8,5.0,142451.0,5
4B190104001,Tapia WRF,4,Los Angeles,Groundwater / soil contamination,2,2.0,0.0,6
4B190104001,Tapia WRF,4,Los Angeles,O&M / operations,1,3.0,0.0,7
4B190107020,San Jose Creek Water Reclamation Plant,4,Los Angeles,Permit conditions,3,3.0,0.0,1
4B190107020,San Jose Creek Water Reclamation Plant,4,Los Angeles,Effluent exceedance,2,3.0,0.0,2
4B190107020,San Jose Creek Water Reclamation Plant,4,Los Angeles,Groundwater / soil contamination,1,3.0,0.0,3
4B190107N01,Waterworks and Sewer Maint.,4,Los Angeles,Spill / overflow,1,7.0,64000.0,1
4B190107N01,Waterworks and Sewer Maint.,4,Los Angeles,Groundwater / soil contamination,1,7.0,64000.0,2
4B190115004,Weymouth Softening&Filtration,4,Los Angeles,Spill / overflow,1,7.0,20000.0,1
4B190118001,Primm Memorial Swimming Pool,4,Los Angeles,Reporting / SMR failure,2,5.0,3000.0,1
4B190141001,SEMOU Shallow-Zone Extraction,4,Los Angeles,Permit conditions,2,3.0,0.0,1
4B190141001,SEMOU Shallow-Zone Extraction,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4B190141001,SEMOU Shallow-Zone Extraction,4,Los Angeles,Groundwater / soil contamination,1,3.0,0.0,3
4B190141001,SEMOU Shallow-Zone Extraction,4,Los Angeles,Spill / overflow,1,3.0,0.0,4
4B190170001,"El Segundo City - Mun Separate Storm Sewer, MS4",4,Los Angeles,Permit conditions,1,3.0,0.0,1
4B190189001,"Lynwood City - Mun Separate Storm Sewer, MS4",4,,Reporting / SMR failure,2,2.5,0.0,1
4B190300005,Sump Closure & Capping of Existing Waste Management Unit,4,Los Angeles,Reporting / SMR failure,2,2.5,0.0,1
4B190300005,Sump Closure & Capping of Existing Waste Management Unit,4,Los Angeles,Monitoring deficiency,2,2.5,0.0,2
4B190300005,Sump Closure & Capping of Existing Waste Management Unit,4,Los Angeles,Groundwater / soil contamination,1,2.0,0.0,3
4B190327001,Montebello Land & Water Co. Inert Landfill,4,Los Angeles,Reporting / SMR failure,2,2.5,0.0,1
4B190705002,"Defense Fuel Supply, Pier 12, Long Beach",4,Los Angeles,Reporting / SMR failure,5,2.2,0.0,1
4B190705002,"Defense Fuel Supply, Pier 12, Long Beach",4,Los Angeles,Spill / overflow,2,1.0,0.0,2
4B191070002,"750 Garland, LLC",4,Los Angeles,Reporting / SMR failure,3,4.0,0.0,1
4B191070002,"750 Garland, LLC",4,Los Angeles,Effluent exceedance,1,7.0,0.0,2
4B191070002,"750 Garland, LLC",4,Los Angeles,Spill / overflow,1,1.0,0.0,3
4B191070002,"750 Garland, LLC",4,Los Angeles,Monitoring deficiency,1,7.0,0.0,4
4B191070002,"750 Garland, LLC",4,Los Angeles,Financial / ACL,1,7.0,0.0,5
4B191263001,Gardena Groundwater Remediation System Facility,4,Los Angeles,Effluent exceedance,5,5.4,105000.0,1
4B191263001,Gardena Groundwater Remediation System Facility,4,Los Angeles,Reporting / SMR failure,3,3.0,0.0,2
4B191263001,Gardena Groundwater Remediation System Facility,4,Los Angeles,Financial / ACL,3,7.0,105000.0,3
4B191263001,Gardena Groundwater Remediation System Facility,4,Los Angeles,Permit conditions,2,3.0,0.0,4
4B191263001,Gardena Groundwater Remediation System Facility,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,5
4B191313N01,World Agape Mission Church,4,Los Angeles,Spill / overflow,1,5.0,0.0,1
4B191442N01,Alexander Newton,4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,1
4B191454N01,"Andrew Beath #1",4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,1
4B191465N01,Alden Pearce,4,,Reporting / SMR failure,1,3.0,0.0,1
4B191476N01,"Janet MacPherson #1",4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,1
4B192348001,Air Products Manufacturing LLC,4,Los Angeles,Reporting / SMR failure,4,3.5,81000.0,1
4B192348001,Air Products Manufacturing LLC,4,Los Angeles,Spill / overflow,2,2.0,0.0,2
4B192348001,Air Products Manufacturing LLC,4,Los Angeles,Effluent exceedance,2,5.0,81000.0,3
4B192348001,Air Products Manufacturing LLC,4,Los Angeles,Permit conditions,1,3.0,0.0,4
4B192348001,Air Products Manufacturing LLC,4,Los Angeles,Financial / ACL,1,7.0,81000.0,5
4B192569N01,Commerce Chemical,4,,Groundwater / soil contamination,1,5.0,0.0,1
4B192569N01,Commerce Chemical,4,,Spill / overflow,1,5.0,0.0,2
4B196000137,"Ralphs Grocery Co. Store #289",4,Los Angeles,Effluent exceedance,3,4.33,3000.0,1
4B196000137,"Ralphs Grocery Co. Store #289",4,Los Angeles,Reporting / SMR failure,3,3.0,0.0,2
4B196000137,"Ralphs Grocery Co. Store #289",4,Los Angeles,Permit conditions,2,3.0,0.0,3
4B196000137,"Ralphs Grocery Co. Store #289",4,Los Angeles,Financial / ACL,1,2.0,0.0,4
4B196000162,West Basin Observation Well,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196000162,West Basin Observation Well,4,Los Angeles,Permit conditions,1,3.0,0.0,2
4B196000361,Center West,4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,1
4B196000375,Wells 21501 & 21502,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196000375,Wells 21501 & 21502,4,Los Angeles,Effluent exceedance,1,3.0,0.0,2
4B196000399,First Financial Plaza,4,Los Angeles,Effluent exceedance,2,5.0,12000.0,1
4B196000399,First Financial Plaza,4,Los Angeles,Permit conditions,2,5.0,12000.0,2
4B196000399,First Financial Plaza,4,Los Angeles,Financial / ACL,1,7.0,12000.0,3
4B196000399,First Financial Plaza,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,4
4B196000408,Century Plaza Towers,4,Los Angeles,Financial / ACL,5,7.0,42000.0,1
4B196000408,Century Plaza Towers,4,Los Angeles,Effluent exceedance,3,7.0,33000.0,2
4B196000408,Century Plaza Towers,4,Los Angeles,Reporting / SMR failure,2,7.0,9000.0,3
4B196000444,"Well #10",4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196100102,L. A. Harbor Siphon Crossing,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196300162,Pebbly Beach Hydrotest Proj,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196400032,Capital Salvage,4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,1
4B196500029,"Kinneloa Mesa Homes Trt #44323",4,Los Angeles,Permit conditions,1,3.0,0.0,1
4B196500029,"Kinneloa Mesa Homes Trt #44323",4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4B196600153,Former Unocal Station No. 5865,4,Los Angeles,Reporting / SMR failure,2,5.0,6000.0,1
4B196600153,Former Unocal Station No. 5865,4,Los Angeles,Financial / ACL,1,7.0,6000.0,2
4B196600164,"Unocal Service Station #7196",4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196600165,"Former Unocal Station #4823",4,Los Angeles,Reporting / SMR failure,2,5.0,9000.0,1
4B196600165,"Former Unocal Station #4823",4,Los Angeles,Spill / overflow,1,7.0,9000.0,2
4B196600165,"Former Unocal Station #4823",4,Los Angeles,Financial / ACL,1,7.0,9000.0,3
4B196600171,Arco Service Staion (Glen Smit,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B196600197,Magic Gas & Auto Service,4,Los Angeles,Effluent exceedance,1,7.0,6000.0,1
4B196600197,Magic Gas & Auto Service,4,Los Angeles,Financial / ACL,1,7.0,6000.0,2
4B197000006,Camp Emerald Bay,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,1
4B197000006,Camp Emerald Bay,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4B197000006,Camp Emerald Bay,4,Los Angeles,Groundwater / soil contamination,1,3.0,0.0,3
4B197000127,Kentucky Fried Chicken-Malibu,4,Los Angeles,Monitoring deficiency,2,3.0,0.0,1
4B197000127,Kentucky Fried Chicken-Malibu,4,Los Angeles,Reporting / SMR failure,2,3.0,0.0,2
4B197000170,All American Asphalt,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,1
4B197000170,All American Asphalt,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4B197500068,Harsu Gas Mart,4,Los Angeles,Effluent exceedance,2,7.0,27000.0,1
4B197500068,Harsu Gas Mart,4,Los Angeles,Financial / ACL,1,7.0,9000.0,2
4B197500193,Longridge Condominium Project,4,Los Angeles,Permit conditions,1,3.0,0.0,1
4B197500210,10350 Santa Monica,4,Los Angeles,Effluent exceedance,1,7.0,3000.0,1
4B197500210,10350 Santa Monica,4,Los Angeles,Permit conditions,1,3.0,0.0,2
4B197500275,Westwood Terrace Building,4,Los Angeles,Financial / ACL,1,7.0,57000.0,1
4B197500275,Westwood Terrace Building,4,Los Angeles,Effluent exceedance,1,7.0,57000.0,2
4B197500275,Westwood Terrace Building,4,Los Angeles,Reporting / SMR failure,1,7.0,57000.0,3
4B197600003,Rubio-Well No. 7,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B197600004,"Plant 201-W7, W8, W9, W10",4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B198200005,Residence of Craig Bailey,4,Los Angeles,Monitoring deficiency,3,3.0,0.0,1
4B198200005,Residence of Craig Bailey,4,Los Angeles,Reporting / SMR failure,3,3.0,0.0,2
4B198200005,Residence of Craig Bailey,4,Los Angeles,Effluent exceedance,1,3.0,0.0,3
4B198200005,Residence of Craig Bailey,4,Los Angeles,O&M / operations,1,3.0,0.0,4
4B198200010,Residence at 3565 Mandeville Canyon Rd,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B198200010,Residence at 3565 Mandeville Canyon Rd,4,Los Angeles,Monitoring deficiency,1,3.0,0.0,2
4B198200010,Residence at 3565 Mandeville Canyon Rd,4,Los Angeles,O&M / operations,1,3.0,0.0,3
4B198200010,Residence at 3565 Mandeville Canyon Rd,4,Los Angeles,Effluent exceedance,1,3.0,0.0,4
4B198600019,SM Service Station,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4B198900043,Fisher Property,4,Los Angeles,Effluent exceedance,1,7.0,3000.0,1
4B198900043,Fisher Property,4,Los Angeles,Reporting / SMR failure,1,7.0,3000.0,2
4B198900043,Fisher Property,4,Los Angeles,Financial / ACL,1,7.0,3000.0,3
4B198900052,"Sapphire Storm Drain Low Flow Diversion Project # 60210",4,Los Angeles,Monitoring deficiency,1,3.0,0.0,1
4B198900052,"Sapphire Storm Drain Low Flow Diversion Project # 60210",4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,2
4B198900054,Paradise Cove Stormwater Treatment Facility Project,4,Los Angeles,Effluent exceedance,1,7.0,12000.0,1
4B198900054,Paradise Cove Stormwater Treatment Facility Project,4,Los Angeles,Financial / ACL,1,7.0,12000.0,2
4B198900132,Plant B6 Treatment Plant,4,Los Angeles,Financial / ACL,1,7.0,3000.0,1
4B198900132,Plant B6 Treatment Plant,4,Los Angeles,Effluent exceedance,1,7.0,3000.0,2
4B198901002,Gerald Desmond Replacement Project,4,Los Angeles,Effluent exceedance,2,7.0,21000.0,1
4B198901022,La Brea Gateway Apartments (dewatering),4,Los Angeles,Financial / ACL,2,7.0,24000.0,1
4B198901022,La Brea Gateway Apartments (dewatering),4,Los Angeles,Reporting / SMR failure,2,7.0,24000.0,2
4B198901086,8600 Wilshire,4,Los Angeles,Reporting / SMR failure,1,7.0,3000.0,1
4B198901100,West Coast Barrier Project 7,4,Los Angeles,Effluent exceedance,1,7.0,3000.0,1
4B198901100,West Coast Barrier Project 7,4,Los Angeles,Financial / ACL,1,7.0,3000.0,2
4CT00000001,Caltrans District 7 Area,4,Los Angeles,Spill / overflow,1,3.0,0.0,1
4CT00000001,Caltrans District 7 Area,4,Los Angeles,Permit conditions,1,3.0,0.0,2
4CT00000001,Caltrans District 7 Area,4,Los Angeles,O&M / operations,1,3.0,0.0,3
4CUPA000194,Steve Thomas BMW,4,,Reporting / SMR failure,1,2.0,0.0,1
4DW0343,Apple Valley Ranchos Water Company,6B,San Bernardino,O&M / operations,1,1.0,0.0,1
4DW0343,Apple Valley Ranchos Water Company,6B,San Bernardino,Effluent exceedance,1,1.0,0.0,2
4SLIC0881,Precision Specialty Metals Inc,4,,Reporting / SMR failure,1,5.0,0.0,1
4SLIC0881,Precision Specialty Metals Inc,4,,Groundwater / soil contamination,1,5.0,0.0,2
4SLIC0881,Precision Specialty Metals Inc,4,,Monitoring deficiency,1,5.0,0.0,3
4SLIC255,Alondra Industrial Park,4,,Reporting / SMR failure,2,2.0,0.0,1
4SLIC255,Alondra Industrial Park,4,,Groundwater / soil contamination,1,2.0,0.0,2
4SLIC255,Alondra Industrial Park,4,,Monitoring deficiency,1,2.0,0.0,3
4SSO10436,South Pasadena City CS,4,Los Angeles,Permit conditions,2,3.0,902419.72,1
4SSO10436,South Pasadena City CS,4,Los Angeles,Spill / overflow,2,3.0,902419.72,2
4SSO10436,South Pasadena City CS,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,3
4SSO10502,LA City Bureau of Sanitation CS,4,Los Angeles,Spill / overflow,1,5.0,0.0,1
4SSO10502,LA City Bureau of Sanitation CS,4,Los Angeles,Permit conditions,1,5.0,0.0,2
4WIP1040150,Ryder Aviall Inc.,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4WIP1041469,Miyano Machinery USA Inc.,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4WIP1062010,Composite Structures LLC,4,,Reporting / SMR failure,1,5.0,0.0,1
4WIP1062010,Composite Structures LLC,4,,Groundwater / soil contamination,1,5.0,0.0,2
4WIP1075945,Lasertech Computer Dist. Inc.,4,,Reporting / SMR failure,1,3.0,0.0,1
4WIP1080991,Azusa Pipe & Tube Bending Corporation,4,,Reporting / SMR failure,2,3.0,0.0,1
4WIP1080991,Azusa Pipe & Tube Bending Corporation,4,,Groundwater / soil contamination,2,4.0,0.0,2
4WIP1096189,Community Auto Body,4,Los Angeles,Reporting / SMR failure,1,3.0,0.0,1
4WIP1110187,CWH Co,4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,1
4WIP1112546,Former Arte De Mexico,4,Los Angeles,Reporting / SMR failure,1,2.0,0.0,1
5A040108001,Butte CSA 21 Skansen Ponds and Rocky Bluffs,5R,Butte,Spill / overflow,3,1.67,0.0,1
5A040108001,Butte CSA 21 Skansen Ponds and Rocky Bluffs,5R,Butte,Reporting / SMR failure,3,1.67,0.0,2
5A040108001,Butte CSA 21 Skansen Ponds and Rocky Bluffs,5R,Butte,Permit conditions,2,2.0,0.0,3
5A040108001,Butte CSA 21 Skansen Ponds and Rocky Bluffs,5R,Butte,O&M / operations,1,2.0,0.0,4
5A041046001,Blue Oak Terrace Subdivision,5R,Butte,Reporting / SMR failure,1,1.0,0.0,1
5A041051001,Golden Oaks MHP,5R,Butte,Reporting / SMR failure,2,2.0,0.0,1
5A041051001,Golden Oaks MHP,5R,Butte,Spill / overflow,2,2.0,0.0,2
5A041051001,Golden Oaks MHP,5R,Butte,Monitoring deficiency,1,2.0,0.0,3
5A042028001,Sunset Moulding Company,5R,Butte,Reporting / SMR failure,1,2.0,0.0,1
5A042028001,Sunset Moulding Company,5R,Butte,Monitoring deficiency,1,2.0,0.0,2
5A042028001,Sunset Moulding Company,5R,Butte,Spill / overflow,1,2.0,0.0,3
5A042041N02,Durham Grange 460,5R,Butte,Permit conditions,1,5.0,0.0,1
5A047300N02,"USA Gasoline SS #205",5R,,Groundwater / soil contamination,1,3.0,0.0,1
5A047300N02,"USA Gasoline SS #205",5R,,Monitoring deficiency,1,3.0,0.0,2
5A047300N02,"USA Gasoline SS #205",5R,,Reporting / SMR failure,1,3.0,0.0,3
5A047327N01,Single Family Residence,5R,Butte,Reporting / SMR failure,1,3.0,0.0,1
5A065015N01,Maxwell Facility,5S,,Groundwater / soil contamination,1,5.0,0.0,1
5A090102008,Gold Ridge Forest Unit 3,5S,El Dorado,Reporting / SMR failure,1,3.0,0.0,1
5A090102008,Gold Ridge Forest Unit 3,5S,El Dorado,Spill / overflow,1,3.0,0.0,2
5A090102010,Camino Heights WWTP,5S,El Dorado,Spill / overflow,3,3.67,0.0,1
5A090102010,Camino Heights WWTP,5S,El Dorado,Reporting / SMR failure,2,2.5,0.0,2
5A090102010,Camino Heights WWTP,5S,El Dorado,Monitoring deficiency,2,2.5,0.0,3
5A090102010,Camino Heights WWTP,5S,El Dorado,Effluent exceedance,1,3.0,0.0,4
5A090102010,Camino Heights WWTP,5S,El Dorado,Groundwater / soil contamination,1,5.0,0.0,5
5A090102010,Camino Heights WWTP,5S,El Dorado,Permit conditions,1,5.0,0.0,6
5A091006001,Cold Springs Mobile Manor,5S,El Dorado,Monitoring deficiency,2,3.0,0.0,1
5A091006001,Cold Springs Mobile Manor,5S,El Dorado,Permit conditions,2,3.0,0.0,2
5A091006001,Cold Springs Mobile Manor,5S,El Dorado,Reporting / SMR failure,1,3.0,0.0,3
5A091006001,Cold Springs Mobile Manor,5S,El Dorado,Spill / overflow,1,3.0,0.0,4
5A091006001,Cold Springs Mobile Manor,5S,El Dorado,O&M / operations,1,3.0,0.0,5
5A092022001,Hazel Creek Mine,5S,El Dorado,Groundwater / soil contamination,1,5.0,0.0,1
5A09NC00010,C G DI Arie Vineyard & Winery,5S,El Dorado,Reporting / SMR failure,1,2.0,0.0,1
5A09NC00010,C G DI Arie Vineyard & Winery,5S,El Dorado,Monitoring deficiency,1,2.0,0.0,2
5A09NC00024,Primus Winery,5S,El Dorado,Reporting / SMR failure,1,2.0,0.0,1
5A09NC00024,Primus Winery,5S,El Dorado,Monitoring deficiency,1,2.0,0.0,2
5A09NC00028,Granite Springs Winery,5S,El Dorado,Monitoring deficiency,1,2.0,0.0,1
5A09NC00028,Granite Springs Winery,5S,El Dorado,Reporting / SMR failure,1,2.0,0.0,2
5A112006N01,Orland Dry Cleaners,5S,,Groundwater / soil contamination,1,5.0,0.0,1
5A112006N01,Orland Dry Cleaners,5S,,Spill / overflow,1,5.0,0.0,2
5A112006N01,Orland Dry Cleaners,5S,,Permit conditions,1,7.0,0.0,3
5A112012001,Valley Rock Products WW Disp Ponds Orland,5R,Glenn,Reporting / SMR failure,1,3.0,0.0,1
5A112012001,Valley Rock Products WW Disp Ponds Orland,5R,Glenn,Monitoring deficiency,1,3.0,0.0,2
5A11NC00009,Pinheiro & Deniz Dairy,5S,Glenn,O&M / operations,1,3.0,0.0,1
5A11NC00014,"Vogts Holstein Dairies #1",5S,Glenn,Spill / overflow,2,3.0,0.0,1
5A11NC00019,Melo Dairy,5S,Glenn,Permit conditions,1,7.0,8000.0,1
5A11NC00019,Melo Dairy,5S,Glenn,Financial / ACL,1,7.0,8000.0,2
5A171034001,Hidden Valley Lake WRF,5S,Lake,Spill / overflow,4,3.0,0.0,1
5A171034001,Hidden Valley Lake WRF,5S,Lake,Permit conditions,3,3.67,0.0,2
5A171034001,Hidden Valley Lake WRF,5S,Lake,Reporting / SMR failure,2,2.0,0.0,3
5A171034001,Hidden Valley Lake WRF,5S,Lake,O&M / operations,1,3.0,0.0,4
5A171034001,Hidden Valley Lake WRF,5S,Lake,Effluent exceedance,1,3.0,0.0,5
5A180300007,Bieber Class III Landfill,5R,Lassen,Reporting / SMR failure,2,2.5,0.0,1
5A180300007,Bieber Class III Landfill,5R,Lassen,Spill / overflow,1,2.0,0.0,2
5A180806N02,Bieber Fire Station,5R,Lassen,Groundwater / soil contamination,1,3.0,0.0,1
5A180806N02,Bieber Fire Station,5R,Lassen,Monitoring deficiency,1,3.0,0.0,2
5A180806N02,Bieber Fire Station,5R,Lassen,Reporting / SMR failure,1,3.0,0.0,3
5A280700001,Admin Center & Oak Shores Day Use Area,5S,Napa,Reporting / SMR failure,1,1.0,0.0,1
5A280700001,Admin Center & Oak Shores Day Use Area,5S,Napa,Spill / overflow,1,1.0,0.0,2
5A280700001,Admin Center & Oak Shores Day Use Area,5S,Napa,Monitoring deficiency,1,1.0,0.0,3
5A290105001,Donner Summit PUD WWTP,5S,Nevada,Permit conditions,20,3.6,229000.0,1
5A290105001,Donner Summit PUD WWTP,5S,Nevada,Spill / overflow,18,3.56,210000.0,2
5A290105001,Donner Summit PUD WWTP,5S,Nevada,Reporting / SMR failure,16,3.0,0.0,3
5A290105001,Donner Summit PUD WWTP,5S,Nevada,Monitoring deficiency,14,3.0,0.0,4
5A290105001,Donner Summit PUD WWTP,5S,Nevada,Effluent exceedance,11,6.09,259000.0,5
5A290105001,Donner Summit PUD WWTP,5S,Nevada,Financial / ACL,8,6.5,259000.0,6
5A290105001,Donner Summit PUD WWTP,5S,Nevada,O&M / operations,1,3.0,0.0,7
5A310801001,Granite Bay State Park,5S,Sacramento,Reporting / SMR failure,4,1.25,0.0,1
5A310801001,Granite Bay State Park,5S,Sacramento,Spill / overflow,4,1.25,0.0,2
5A310801001,Granite Bay State Park,5S,Sacramento,Monitoring deficiency,1,2.0,0.0,3
5A31NP00007,Sun City Lincoln Hills,5S,Placer,Reporting / SMR failure,1,3.0,0.0,1
5A31NP00007,Sun City Lincoln Hills,5S,Placer,Monitoring deficiency,1,3.0,0.0,2
5A31NP00038,Miners Ravine Off-Channel Detention Basin Facility Project,5S,Placer,Reporting / SMR failure,1,3.0,0.0,1
5A31NP00038,Miners Ravine Off-Channel Detention Basin Facility Project,5S,Placer,Monitoring deficiency,1,3.0,0.0,2
5A31NP00045,San Juan Water District Project,5S,Placer,Effluent exceedance,1,7.0,18000.0,1
5A31NP00045,San Juan Water District Project,5S,Placer,Reporting / SMR failure,1,7.0,18000.0,2
5A31NP00045,San Juan Water District Project,5S,Placer,Monitoring deficiency,1,7.0,18000.0,3
5A31NP00045,San Juan Water District Project,5S,Placer,Financial / ACL,1,7.0,18000.0,4
5A320100001,Chester STP,5R,Plumas,Spill / overflow,4,1.25,0.0,1
5A320100001,Chester STP,5R,Plumas,Effluent exceedance,4,1.25,0.0,2
5A320100001,Chester STP,5R,Plumas,Permit conditions,2,5.0,0.0,3
5A320100001,Chester STP,5R,Plumas,Monitoring deficiency,1,1.0,0.0,4
5A320100001,Chester STP,5R,Plumas,O&M / operations,1,1.0,0.0,5
5A320100001,Chester STP,5R,Plumas,Reporting / SMR failure,1,3.0,0.0,6
5A320704005,Frenchman Lake Recreation Area,5R,Plumas,Monitoring deficiency,1,2.0,0.0,1
5A320704005,Frenchman Lake Recreation Area,5R,Plumas,Reporting / SMR failure,1,2.0,0.0,2
5A321022001,Grizzly Creek Ranch WWTF,5R,Plumas,Reporting / SMR failure,1,3.0,0.0,1
5A321022001,Grizzly Creek Ranch WWTF,5R,Plumas,Monitoring deficiency,1,3.0,0.0,2
5A323003N01,"Little Norway Resort, Osprey Cove",5R,Plumas,O&M / operations,1,2.0,0.0,1
5A323003N01,"Little Norway Resort, Osprey Cove",5R,Plumas,Spill / overflow,1,2.0,0.0,2
5A340314002,Florin-Perkins LF,5S,Sacramento,Permit conditions,8,2.88,250000.0,1
5A340314002,Florin-Perkins LF,5S,Sacramento,Reporting / SMR failure,7,2.14,0.0,2
5A340314002,Florin-Perkins LF,5S,Sacramento,Monitoring deficiency,6,2.17,0.0,3
5A340314002,Florin-Perkins LF,5S,Sacramento,Spill / overflow,6,2.33,0.0,4
5A340314002,Florin-Perkins LF,5S,Sacramento,O&M / operations,2,3.0,0.0,5
5A340314002,Florin-Perkins LF,5S,Sacramento,Groundwater / soil contamination,1,2.0,0.0,6
5A340314002,Florin-Perkins LF,5S,Sacramento,Financial / ACL,1,7.0,250000.0,7
5A340700006,"Former McClellan AFB, GW Extraction & Treatment System",5S,Sacramento,Spill / overflow,4,1.5,0.0,1
